time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
108.99,-0.669585716775134,-0.657476932221202,0.184354789770637,0.609443024275567,-1.06653513862699,0.27881169970201,0.316938091829575,-0.014136021119008,0.0220367384959403,0.0379278805612442,0.0582013901233774,-0.00790021847047909
108.995,-0.660464723561891,-0.652953831138682,0.178282883215818,0.569278135099754,-1.05038827386406,0.273106753722519,0.333456751908851,-0.0210614365310758,0.0224357512345335,0.0675508141233708,0.0499876932728264,-0.00560080620819868
109,-0.650403659474239,-0.646784433256421,0.171692210094537,0.529430939298305,-1.03349332925117,0.267308494609603,0.347611304481621,-0.0270527859749299,0.0224169614397718,0.0966883431842915,0.0421204588231893,-0.00345017303958402
109.005,-0.63951825695584,-0.639038573008525,0.164634439309274,0.490064549790626,-1.01592490805306,0.261446259377229,0.359338841278869,-0.0321567139329876,0.0220159511373372,0.124782265863422,0.0347979003537444,-0.0014932179115287
109.01,-0.627895529703432,-0.629813289116462,0.157168940296447,0.451337931480503,-0.997759817216985,0.255546359593101,0.368675963761017,-0.0364353717278383,0.0212765297332615,0.151471090311277,0.0281688501303524,0.000238882375623363
109.015,-0.615508714845312,-0.619231446224049,0.149361580400285,0.413434023796691,-0.979077539534503,0.249632184441971,0.375984239666105,-0.0399625824300544,0.0202490940836512,0.177106799721775,0.0223353280983742,0.0017274698801231
109.02,-0.602414312951154,-0.607439565437383,0.141283341562151,0.376493823027644,-0.959960509029299,0.243724334706667,0.38137863705979,-0.0428199315136642,0.0189888057552461,0.201489156237708,0.017356170243289,0.00296499615455107
109.025,-0.58860432634513,-0.594604939797712,0.133008809164304,0.340372221068081,-0.940494182044495,0.237840780198639,0.385263041585455,-0.0450929161229121,0.0175536518488591,0.224183113881176,0.0132514928505702,0.00395347463826378
109.03,-0.574165992451549,-0.580912127224683,0.124614587206916,0.305391970686029,-0.920766907946371,0.231997035855205,0.38751990848844,-0.0468672760495773,0.0160024590103627,0.245168735384349,0.0100077642286574,0.00470285968539032
109.035,-0.559148419972323,-0.566558925526114,0.11617769294466,0.271724233070788,-0.900869614479615,0.226206354641684,0.38817230819375,-0.0482256163001513,0.0143929307945714,0.264313638462394,0.00758325889548225,0.00522941221736035
109.04,-0.543573494332155,-0.551751942284808,0.107773981018286,0.239493430601369,-0.880895333011832,0.220479938254509,0.387272279725297,-0.0492444151303956,0.0127797764217992,0.281424233021427,0.00591368009262002,0.00555410554662206
109.045,-0.527445975313949,-0.536701877552436,0.0994766424056888,0.20888182518271,-0.860938597641715,0.214827169118521,0.384790209650094,-0.0499914933630751,0.011212994331354,0.296290358213153,0.00491775362822861,0.00570111732373427
109.05,-0.510800643027841,-0.521618640083584,0.091354817629774,0.179816622460543,-0.841094758942793,0.20925586903498,0.380927117979328,-0.0505240014194183,0.0097363670442185,0.308823218838275,0.00450261819480222,0.00569644521349086
109.055,-0.493650399914226,-0.506706419031796,0.0834723570320242,0.152347165053601,-0.821459257608108,0.203772590841171,0.375736578319952,-0.0508869605065632,0.0083862150323093,0.318894855398099,0.00456886314337403,0.00556667519174472
109.06,-0.47629833664181,-0.492158833138419,0.0758867539480728,0.126507084101356,-0.802126905216927,0.198382949430192,0.369118269386289,-0.05111237449031,0.00719044694871263,0.326732067488356,0.00501509290972136,0.00533792262925104
109.065,-0.458673227730318,-0.478154278773374,0.0686482696418477,0.102313050741431,-0.783191218671235,0.193091997376054,0.361153235456344,-0.0512189097603711,0.00616793213793666,0.332149631932647,0.00574192662182036,0.0050349579093924
109.07,-0.440605266439135,-0.464851596759238,0.061799262132062,0.0797641593546493,-0.764743851597499,0.187904648231962,0.35196946651299,-0.0512121224012786,0.00532820927447351,0.33486441568124,0.00665537070819958,0.00468052048375424
109.075,-0.422135973584104,-0.452386175473345,0.0553737247657305,0.0588414607559882,-0.746874160360407,0.18282614742922,0.341590601556357,-0.0510851956656555,0.00467153273123128,0.334848287724244,0.00766953053946319,0.00429481822223537
109.08,-0.402867406855186,-0.440866603781424,0.0493970346719932,0.0396276522626031,-0.729668934586895,0.177862586797454,0.330012486892153,-0.0508201364649959,0.00418924630148735,0.331524093044748,0.00870865338855369,0.00389520282763151
109.085,-0.38332706262709,-0.430371981244899,0.0438859061187468,0.0219490363320975,-0.713212312642253,0.173021454322728,0.317278176108112,-0.0503893676118999,0.00386446260432171,0.325486535555758,0.00970851857641062,0.00349600706906105
109.09,-0.363621924595988,-0.420949984027391,0.0388485393025287,0.00573079974398677,-0.697585891799868,0.168312206178579,0.303407685170759,-0.0497576430446463,0.00367301626767225,0.316797790719338,0.0106172110417819,0.00310852570249133
109.095,-0.343857333574877,-0.412615772317869,0.0342849512100834,-0.00914488306307155,-0.682869031418115,0.16374684365216,0.288536500282964,-0.048884206337274,0.00358465012740031,0.305622692847701,0.0113953313763072,0.00274111919955606
109.1,-0.324170659862474,-0.405351808367754,0.0301874718692289,-0.0227990855639568,-0.669139335828951,0.159340473688769,0.272758300042951,-0.0477251084716717,0.00356438646858053,0.292116199248981,0.0120157084071485,0.00239941776382253
109.105,-0.304763654770758,-0.39910863315413,0.0265413865310357,-0.0353041898314529,-0.656473292408141,0.155111828710912,0.255927372906517,-0.0462355990866709,0.00357402996663177,0.276272187043167,0.0124626896548682,0.00208660250523893
109.11,-0.285829717750802,-0.393806624316536,0.0233257020796345,-0.0467875954838427,-0.644947029977132,0.151083719399854,0.238086070428321,-0.0443725061353283,0.00357374559464991,0.258241101824189,0.0127310905495527,0.00180374096671838
109.115,-0.2679430430333,-0.389338728827579,0.0205140142479296,-0.0573074397384752,-0.63463715378065,0.14728339345588,0.219095907910811,-0.042096521945505,0.00352365341603978,0.23805965084957,0.0128248853790412,0.00155015532653604
109.12,-0.251066212718569,-0.385574131668052,0.0180754510352352,-0.0670572010298577,-0.625621606223579,0.143742774094183,0.199158753745181,-0.0393743189257907,0.0033853828785524,0.216012434439993,0.0127557218930504,0.00132380339546064
109.125,-0.235332074712375,-0.382362787724061,0.0159756670886749,-0.0761961201646868,-0.617980497675345,0.140498554214858,0.178403264870248,-0.0361804253951779,0.00312353190315167,0.192339539832566,0.0125413376941208,0.0011216548387282
109.13,-0.220875284705027,-0.379540709591165,0.0141778637326115,-0.0848281513099607,-0.611796849188108,0.137592125750329,0.156926900698212,-0.0324988010222273,0.00270698059394967,0.167239736717777,0.0122039504600797,0.00094004772864415
109.135,-0.20756197813304,-0.376935870500219,0.0126438098065229,-0.0929695309673833,-0.607157189032789,0.135069328504131,0.134862855798969,-0.0283240618967376,0.00211001560264982,0.140876343392879,0.0117686861414842,0.000775013426518798
109.14,-0.196066260529799,-0.37437455077713,0.0113348394817596,-0.100875303497883,-0.604151947516858,0.132980008645102,0.112285834426133,-0.0236623170613609,0.00131322883075903,0.113563822308392,0.0112621000477357,0.000622560764974127
109.145,-0.186578423619613,-0.371687929694232,0.0102128047322497,-0.108644735246287,-0.60287559947613,0.131377383649111,0.08932252801237,-0.0185315911176532,0.000304162969562831,0.085541176779572,0.0107108356532949,0.000478913429279195
109.15,-0.179523880355732,-0.368718703738018,0.00924096207582885,-0.116652699918108,-0.603426510894879,0.130317217585653,0.066278632559978,-0.0129618209841155,-0.000922313950414514,0.0571618654330579,0.0101404554704116,0.000340697212096369
109.155,-0.174953329167508,-0.365327498500143,0.00838477550949247,-0.124881696421892,-0.605906454988419,0.129856817905388,0.0432570708880997,-0.00699442869428198,-0.00236391264141967,0.0286373346734807,0.00957446785752696,0.000205076351831062
109.16,-0.1727438721847,-0.361398835644809,0.00761262015329941,-0.133149846765177,-0.610419773404762,0.130053871968598,0.0202874416201103,-0.000681485931378837,-0.00401110256718948,0.000122066324977863,0.00903356352454325,6.98403930125357e-05
109.165,-0.172917054419474,-0.356846419462991,0.0068963739124127,-0.141467721296977,-0.617072169554998,0.130965148146886,-0.00247172268775011,0.00591550056515087,-0.00584755503400396,-0.0281526968592455,0.0085350660632613,-6.65551192708957e-05
109.17,-0.175131434078501,-0.351617519792216,0.006211887388764,-0.149373223164294,-0.625969133035748,0.132645092141987,-0.0252350320442882,0.012727140897941,-0.007850826946722,-0.0562425733558913,0.00809259231976583,-0.000204989307000769
109.175,-0.179587352446568,-0.345696249582953,0.00553932525767993,-0.157258599991556,-0.637214006230418,0.135144353946662,-0.0474800875491866,0.019677997841517,-0.00999325415097717,-0.0836674595206332,0.00771591102115093,-0.000345712083446473
109.18,-0.186136581892439,-0.339105565767406,0.00486337531909727,-0.165072326354118,-0.650905716048335,0.138508284422277,-0.0690407907152743,0.0266886432021668,-0.0122430158499942,-0.110222367332473,0.00741098189826816,-0.000488409109145386
109.185,-0.194575164246022,-0.331907860603653,0.00417332440099466,-0.172831865450938,-0.667136204980618,0.142775442637897,-0.0896654186707247,0.0336778631681766,-0.0145653256584221,-0.135691499840265,0.00718015267983177,-0.000632288595631299
109.19,-0.204644065694661,-0.324204056265627,0.00346300321046408,-0.180557608196012,-0.685987605844867,0.14797615581345,-0.109090786516894,0.0405649352006794,-0.0169237006636268,-0.159870510639215,0.00702248779099209,-0.000776182940554592
109.195,-0.215980462696689,-0.316131166783458,0.00273060508009053,-0.187892351095252,-0.70752921342114,0.154131172896965,-0.127428322414258,0.0472718956260518,-0.0192812575741584,-0.182700290463159,0.00693420034634755,-0.000918658430727745
109.2,-0.228207771421394,-0.307858346931233,0.00197838633128068,-0.194700531130202,-0.73181431336829,0.161250450500705,-0.144573877715406,0.0537257164527858,-0.0216019847442275,-0.204064883830454,0.00690915802034459,-0.00105812674078616
109.205,-0.241130322289859,-0.299581505534711,0.00121225865504475,-0.200451618312584,-0.758876934149708,0.169332106200326,-0.160478397424309,0.0598603122013886,-0.0238519405961563,-0.223902035419715,0.00693943351347985,-0.00119295263502705
109.21,-0.254180832922788,-0.291516618973867,0.000441286467079942,-0.205226504701803,-0.788728591094213,0.178361569205419,-0.175058382056291,0.0656183027646146,-0.0260003326664386,-0.242129432240829,0.00701587149364473,-0.00132155309893068
109.215,-0.266811801887365,-0.283891937250831,-0.000322895415259804,-0.209048899938022,-0.821355093205406,0.188310952349409,-0.188258956296991,0.0709524664615622,-0.0280204370438171,-0.258695748314433,0.00712864594488411,-0.0014424840372431
109.22,-0.278560711079189,-0.27693932757748,-0.00106672626298886,-0.211796738555967,-0.856713483090267,0.199138662503042,-0.200062603377267,0.0758268283535392,-0.0298903251432663,-0.273589865376097,0.00726778465728661,-0.00155451163336227
109.225,-0.288487592714748,-0.270885046561275,-0.00177540672498615,-0.214063467219844,-0.894729178722563,0.210789259235962,-0.210355786600612,0.0802173422749827,-0.0315933732926354,-0.286952368323119,0.00742364099372749,-0.00165666643107725
109.23,-0.296673287471339,-0.265940269221188,-0.00243360809485918,-0.215041756405382,-0.935293383115459,0.223193564231254,-0.21929155820805,0.0841121405052144,-0.0331185401639065,-0.298693619435038,0.00758729692393823,-0.00174827914107238
109.235,-0.302738257278665,-0.262291728808694,-0.00302618178279898,-0.214665178114219,-0.978260824832816,0.236269017014643,-0.226922291569707,0.0875113420625376,-0.034460407275732,-0.30887566247298,0.0077508854797304,-0.0018289980635792
109.24,-0.306484649144389,-0.260092833570141,-0.0035388468744266,-0.212669251044355,-1.02344788909035,0.249920266391524,-0.233468946435059,0.0904264286398999,-0.0356189882118248,-0.317362957632244,0.00790782511902222,-0.00189878883351442
109.245,-0.307707543129085,-0.259455623492638,-0.00395883400401598,-0.208949207674308,-1.07063119637065,0.264039981928496,-0.239087363214381,0.092879215541084,-0.0365993224073397,-0.324158583464521,0.00805296285960969,-0.00195791791907762
109.25,-0.30603037862826,-0.260443910784124,-0.00427546486593802,-0.203870945675525,-1.11954668323461,0.278509866108508,-0.243663944377332,0.0949004628838328,-0.0374108789192803,-0.32969611589101,0.00818262733246147,-0.0020069219273084
109.255,-0.301345622705264,-0.263067912334127,-0.00448064855849528,-0.197506828874649,-1.16988923839342,0.29320184553654,NaN,NaN,NaN,NaN,NaN,NaN
109.26,-0.293574882294575,-0.26728063171281,-0.0045692785760368,-0.190121449269769,-1.22131294592998,0.307979418737758,NaN,NaN,NaN,NaN,NaN,NaN
109.265,-0.282829905418769,-0.272976184472439,-0.00453951756702549,-0.181748264522404,-1.27343198643264,0.322699138493025,NaN,NaN,NaN,NaN,NaN,NaN
109.27,-0.269284058817751,-0.279990186637694,-0.00439296083888572,-0.172529462545032,-1.32582224515781,0.337212207998694,NaN,NaN,NaN,NaN,NaN,NaN
109.275,-0.253183936757815,-0.28810224604416,-0.00413467385558656,-0.162634310681328,-1.37802367347121,0.351366172036706,NaN,NaN,NaN,NaN,NaN,NaN
109.28,-0.234867458447286,-0.297040513745799,-0.00377310345199599,-0.15202395826199,-1.42954344497989,0.365006686377043,NaN,NaN,NaN,NaN,NaN,NaN
