time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
144.25,235.991965457501,-37.4399531221777,-13.0337027811338,-375.370726164478,165.34126363079,-104.925329924538,-97.7964501707399,12.7727119369927,0.143333328084087,148.566131939721,-61.6270977137392,8.40932236596831
144.255,234.285827981777,-34.7936981808,-11.8703034491552,-357.176982665296,152.754518160897,-102.209475026996,-97.3472862733229,10.8593784240685,1.48199525728252,150.3912653158,-65.3635742933987,8.84570555858005
144.26,232.055461341549,-31.4570506713131,-11.2732254381564,-337.770110785707,140.202912337969,-98.2261294738811,-97.1007791835179,8.43690405779935,3.57238660112967,152.033982124709,-68.9571462930092,8.31239819961703
144.265,229.338707208087,-27.4984683927421,-11.2677117809965,-317.294511738706,127.896305368541,-92.9949248867126,-97.0083712914222,5.51745840242952,6.35948139805092,153.450441621505,-72.4072828475117,6.85763521899931
144.27,226.1720183234,-22.9971883541682,-11.8645250092966,-295.89107192099,116.017879945418,-86.5506920701765,-97.0190814461824,2.12351469683381,9.77491007983446,154.601285365317,-75.7125737189923,4.54781601873458
144.275,222.589773377537,-18.0409632007495,-13.0598935182691,-273.696166087884,104.721392617885,-78.9423205988665,-97.0810754712206,-1.71288840024184,13.7386185170434,155.452049349378,-78.8693758544113,1.46613265911784
144.28,218.623742866556,-12.7236753690326,-14.8357831119763,-250.841024074806,94.129348559025,-70.2315517933081,-97.1432008590155,-5.95104941096131,18.1607705025758,155.973501824327,-81.8706338541299,-2.28923810911587
144.285,214.302716452375,-7.14290143051512,-17.1604817329497,-227.451450312513,84.3321147761773,-60.4917497920468,-97.1564435934328,-10.5426383976956,22.9438496673419,156.141901978261,-84.7049340787194,-6.60734375376567
144.29,209.652294958839,-1.39749572642301,-19.9894789710197,-203.647871503418,75.3879584769518,-49.8066876212252,-97.0752695919353,-15.4328314879979,27.9849122225433,155.939175502968,-87.3558420406676,-11.3670167271759
144.295,204.694843223733,4.41474265995085,-23.2666158312578,-179.54567531861,67.3239712693911,-38.2693763974788,-96.8588184710636,-20.5615155585776,33.1779380467532,155.3530040399,-89.8015607017027,-16.4397249473709
